type,properties/@id,properties/alt_name,properties/ele,properties/gnis:feature_id,properties/name,properties/name:en,properties/name:ko,properties/place,properties/population,properties/tourism,properties/wikidata,properties/wikipedia,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/amenity,properties/created_by,properties/addr:housenumber,properties/addr:street,properties/opening_hours,properties/phone,properties/website,properties/addr:city,properties/addr:postcode,properties/addr:state,properties/brand,properties/brand:wikidata,properties/cuisine,properties/heritage,properties/heritage:operator,properties/historic,properties/name:zh,properties/ref:nrhp,properties/landuse,properties/resource,properties/wheelchair,properties/natural,properties/source_ref,properties/branch,properties/official_name,properties/ref,properties/takeaway,properties/air_conditioning,properties/bar,properties/check_date,properties/contact:email,properties/contact:phone,properties/contact:yelp,properties/payment:cash,properties/smoking,properties/toilets,properties/website:menu,properties/outdoor_seating,properties/reservation,properties/addr:country,properties/contact:facebook,properties/contact:instagram,properties/contact:twitter,properties/contact:youtube,properties/delivery,properties/level,properties/alcohol,properties/addr:housename,properties/addr:floor,properties/addr:full,properties/diet:vegan,properties/diet:vegetarian,properties/gluten_free,properties/payment:credit_cards,properties/payment:debit_cards,properties/source,properties/email,properties/fax,properties/cocktails,properties/drink:beer,properties/drink:liquor,properties/drink:wine,properties/start_date,properties/addr:unit,properties/internet_access,properties/internet_access:fee,properties/shop,properties/short_name,properties/description,properties/geological,properties/note,properties/image,properties/check_date:opening_hours,properties/wikimedia_commons,properties/payment:cards,properties/toilets:wheelchair,properties/stars,properties/diet:gluten_free,properties/was:name,properties/contact:website,properties/drive_through,properties/indoor_seating,properties/operator,properties/payment:mastercard,properties/payment:visa,properties/opening_hours:signed,properties/brewery,properties/old_name,properties/layer,properties/leisure,properties/sport,properties/brand:en,properties/brand:ja,properties/name:ja,properties/opening_hours:covid19,properties/addr:suburb,properties/panoramax,properties/panoramax:0,properties/capacity,properties/currency:XBT,properties/brand:ko,properties/diet:halal,properties/dog,properties/safety:hand_sanitizer:covid19,properties/safety:mask:covid19,properties/television,properties/check_date:currency:XBT,properties/payment:lightning,properties/payment:lightning:operator,properties/payment:lightning_contactless,properties/payment:onchain,properties/is_in:city,properties/is_in:state_code,properties/is_in:zip,properties/name:hi,properties/atm,properties/entrance,properties/drive_in,properties/microbrewery,properties/organic,properties/diet:meat,properties/brand:wikipedia,properties/diet:dairy_free,properties/diet:kosher,properties/attraction,properties/rice_noodle,properties/coffee,properties/diet:lacto_vegetarian,properties/music,properties/not:brand:wikidata,properties/beer,properties/outdoor_counter,properties/wine,properties/brand:zh,properties/contact:fax,properties/ice_cream,properties/operator:wikidata,properties/diet:non-vegetarian,properties/pub,properties/name:es,properties/access,properties/name:fr,properties/name:pt,properties/name:ko-Latn,properties/diet:organic,properties/name:ru,properties/name:de,properties/amenity_1,properties/changing_table,properties/toilets:access,properties/height,properties/contact:tiktok,properties/payment:american_express,properties/junction,properties/payment:contactless,properties/name:km,properties/happy_hours,properties/hookah,properties/leaf_cycle,properties/leaf_type,properties/disused:email,properties/name:vi,properties/religion,properties/drink:coffee,properties/drink:juice,properties/payment:discover_card,properties/self_service,properties/name:it,properties/toilets:fee,properties/toilets:handwashing,properties/toilets:paper_supplied,properties/toilets:position,properties/addr:suite,properties/previously,properties/diet:healthy,properties/fixme,properties/payment:bitcoincash,properties/cemetery,properties/drink:espresso,properties/toilets:unisex,properties/drink:sake,properties/mapillary,properties/name:pl,properties/toilets:num_chambers,properties/man_made,properties/theme,properties/contact:linkedin,properties/name:zh-Hant,properties/rooms,properties/payment:apple_pay,properties/payment:google_pay,properties/diet:omnivore,properties/diet:soul_food,properties/int_name,properties/contact:line,properties/handwashing:soap,properties/highchair,properties/internet_access:ssid,properties/kids_area,properties/toilets:disposal,properties/toilets:gender_segregated,properties/toilets:hands_drying,properties/toilets:supervised,properties/toilets:wheelchair:grab_rail:behind,properties/survey:date,properties/twitter,properties/lunch:menu,properties/street_vendor,properties/building,properties/seafood,properties/name:fa,properties/was:cuisine,properties/bicycle_parking,properties/check_date:diet:vegetarian,properties/service:electricity,properties/toilets:wheelchair:grab_rail:foldable:right,properties/toilets:wheelchair:grab_rail:left,properties/toilets:wheelchair:grab_rail:right,properties/name:bn,properties/diet:local,properties/diet:seafood,properties/payment:app,properties/menu,properties/pizza:style,properties/subject:wikidata,properties/subject:wikipedia,properties/contact:tripadvisor,properties/website:booking,properties/building:levels,properties/lgbtq,properties/bar:type,properties/stroller,properties/lacounty:ain,properties/lacounty:bld_id,properties/instagram
Feature,node/471255285,,,,Wokcano,,,,,,,,Point,-118.259063,34.0486901,node/471255285,restaurant,,,,,,https://www.wokcanorestaurant.com/,,,,,,asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/471255286,,,,Wolfgang Puck,,,,,,,,Point,-118.2563746,34.0492588,node/471255286,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/471255290,,,,Cafe Pinot,,,,,,,,Point,-118.2558175,34.0511811,node/471255290,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/471255295,,,,Daily Grill,,,,,,,,Point,-118.2573452,34.049965,node/471255295,restaurant,,,,,,,,,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pegasus Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/471255296,,,,The Counter,,,,,,,,Point,-118.258255,34.0485569,node/471255296,restaurant,,,West 7th Street,,,,,,,The Counter,Q7727763,burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/471255297,,,,Marie's Coffee & Deli,,,,,,,,Point,-118.258366,34.0486352,node/471255297,cafe,,731,West 7th Street,Mo-Fr 07:00-15:00,-6117,https://mariescoffeedeli.com/home,Los Angeles,90017,CA,,,coffee_shop;sandwich,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/473762784,,,,Izakaya Gazen,,,,,,,,Point,-118.239352,34.0491094,node/473762784,restaurant,,362,East 1st Street,,,https://gazen-la.com/,Los Angeles,90012,CA,,,japanese,,,,,,,,,,,,,,,,,24-12-2025,,,https://www.yelp.com/biz/izakaya-gazen-los-angeles-4,,,,https://gazen-la.com/menu,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/506537817,,,,Ronnies's Diner,,,,,,,,Point,-118.425096,33.9853271,node/506537817,restaurant,,12740,Culver Boulevard,,,,Los Angeles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/529213054,,,,Original Pantry Cafe,,,,,,Q7102558,,Point,-118.2628977,34.0463719,node/529213054,restaurant,,,,24-Jul,,,,,,,,american,,,,,,,,yes,,,,,,yes,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/547239376,,,,Quiadaiyn,,,,,,,,Point,-118.4330282,34.0037145,node/547239376,restaurant,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/560958815,,,,Los Balcones,,,,,,,,Point,-118.3264426,34.0960683,node/560958815,restaurant,,1360,Vine Street,,,,Los Angeles,90028,,,,peruvian,,,,,,,,,,,,,,,,,,,,,,,,,,,US,,,,,,,,,,"1360 Vine Street, Los Angeles, CA 90028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/566336317,,,,Purgatory Pizza,,,,,,,,Point,-118.2257385,34.0474525,node/566336317,restaurant,,,,,,https://www.eatpurgatorypizza.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/566762873,,,,Kerckhoff Coffee House,,,,,,,,Point,-118.4433778,34.0705686,node/566762873,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/594171613,,,,Cafe de Leche,,,,,,,,Point,-118.206804,34.121259,node/594171613,cafe,,5000,York Boulevard,Mo-Su 07:00-16:00,+1 323 551-6828,https://www.cafedeleche.net/,Los Angeles,90042,,,,coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/595747755,,,,Hugo's,,,,,,,,Point,-118.4132217,34.1578394,node/595747755,cafe,,12851,Riverside Drive,Mo-Su 08:00-21:00,-10563,https://www.hugosrestaurant.com/,Studio City,91607,CA,,,american,,,,,,,,,,,,,,,,,11-04-2024,,,,yes,,,,,,US,hugosrestaurant,hugosrestaurants,hugosrestaurant,,,,,,,,yes,yes,yes,yes,yes,survey;yahoo_imagery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/598756282,,,,Charlie's Trio,,,,,,,,Point,-118.155677,34.09835,node/598756282,restaurant,,5769,North Huntington Drive,"Mo-Th,Su 11:00-21:00; Fr-Sa 11:00-22:00",+1 323-223-3871,https://charliestrio.com/,Los Angeles,90032,CA,,,italian,,,,,,,,,,,,,,,,,31-10-2025,,,https://www.yelp.com/biz/charlies-trio-los-angeles-2,,,,,,,,,,,,,,,,,,,,,,,,ctcafe@msn.com,+1 626-284-5262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/600501584,Musso and Frank Grill,,,Musso & Frank,,,,,,Q6943139,en:Musso & Frank Grill,Point,-118.3350264,34.101763,node/600501584,restaurant,,6667,Hollywood Boulevard,Tu-Sa 17:00-23:00; Su 16:00-22:00; Mo off,-8577,https://mussoandfrank.com,Los Angeles,,,,,american;steak_house;italian,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,1919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/609065118,,,,Starbucks,,,,,,,,Point,-118.306404,34.0614545,node/609065118,cafe,,3680,Wilshire Boulevard,,+1 213-383-5370,https://www.starbucks.com/store-locator/store/15618/serrano-wilshire-3680-wilshire-blvd-102-los-angeles-ca-900102709-us,Los Angeles,90010,CA,Starbucks,Q37158,coffee_shop,,,,,,,,,,AM909_DSCR0466,Serrano & Wilshire,Starbucks Coffee,15618,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey;image;usgs_imagery,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/610178476,,,,Starbucks,,,,,,,,Point,-118.2722924,34.0630316,node/610178476,cafe,,230,Alvarado Street,,+1 213-434-1379,https://www.starbucks.com/store-locator/store/1023630/alvarado-3rd-230-s-alvarado-los-angeles-ca-900572306-us,Los Angeles,90057,CA,Starbucks,Q37158,coffee_shop,,,,,,,,,,,Alvarado & 3rd,Starbucks Coffee,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/614956135,,,,Cycleway Coffee,,,,,,,,Point,-118.186436,34.1020084,node/614956135,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/614990288,,,,Trojan Grounds (Starbucks),,,,,,,,Point,-118.2824417,34.0212898,node/614990288,cafe,,,,Mo-Su 00:00-24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/616429286,,,,Unincorporated Coffee Roasters,,,,,,,,Point,-118.2138722,34.1389047,node/616429286,cafe,,2160,Colorado Boulevard,Mo-Su 06:00-18:00,,https://unincorporated.coffee/,Los Angeles,90041,CA,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/616923792,,,,Homegirl Cafe,,,,,,,,Point,-118.2358012,34.0624267,node/616923792,cafe,,130,West Bruno Street,,-1209,https://homeboyindustries.org/social-enterprises/cafe/,Los Angeles,90012,CA,Homeboy Industries,Q1625961,,,,,,,,,yes,,,,,,,,,02-12-2025,,,https://www.yelp.com/biz/homegirl-cafe-los-angeles-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/643387761,,,,Hard Rock Cafe,,,,,,,,Point,-118.3405192,34.1017987,node/643387761,restaurant,,,,,,,,,,Hard Rock Cafe,Q918151,american,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/651154560,,,,Hot Tomato!,,,,,,,,Point,-118.6063655,34.2482947,node/651154560,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/664153974,,,,Larry Edmunds Bookshop,,,,,attraction,,,Point,-118.3344322,34.1013143,node/664153974,,,,,Mo 10:00-17:30; Tu-Sa 10:00-19:00; Su 12:00-19:00,+1 323-463-3273,https://www.larryedmunds.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@larryedmunds.com,,,,,,,,,,books,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/664153975,,,,Red's Bookshop,,,,,attraction,,,Point,-118.3362662,34.101358,node/664153975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,books,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/664153976,,,,Cafe Audrey,,,,,,,,Point,-118.3362729,34.1020949,node/664153976,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/672875638,,,,California Pizza Kitchen,,,,,,,,Point,-118.447144,34.0622772,node/672875638,restaurant,,,,,,,,,,California Pizza Kitchen,Q15109854,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CPK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/672908896,,,,Starbucks,,,,,,,,Point,-118.4473927,34.0624873,node/672908896,cafe,,10955,West Weyburn,,+1 310-209-1626,https://www.starbucks.com/store-locator/store/13351/broxton-weyburn-10955-west-weyburn-los-angeles-ca-900242811-us,Los Angeles,90024,CA,Starbucks,Q37158,coffee_shop,,,,,,,,limited,,,Broxton & Weyburn,Starbucks Coffee,13351,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/679520105,,,,Snow White Cafe,,,,,,,,Point,-118.3382697,34.1017294,node/679520105,cafe,,,,"Su-Th 12:00-24:00, Fr,Sa 12:00-02:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/683080613,,,,Empress Pavilion,,,,,,,,Point,-118.2372669,34.0666824,node/683080613,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/693968270,,,,The Green Bean,,,,,,,,Point,-118.2122839,34.1274023,node/693968270,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/732741444,,,,Starbucks,,,,,,,,Point,-118.345318,34.0624774,node/732741444,cafe,,5353,Wilshire Boulevard,,+1 323-939-2071,https://www.starbucks.com/store-locator/store/7232/detroit-wilshire-5353-wilshire-blvd-los-angeles-ca-900364284-us,Los Angeles,90036,CA,Starbucks,Q37158,coffee_shop,,,,,,,,,,,Detroit & Wilshire,Starbucks Coffee,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/828845752,,,,Pit 91,,,,,attraction,,,Point,-118.357634,34.064016,node/828845752,,,,,,,http://excavatrix.bloodspot.com,,,,,,,,,archaeological_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tar pit archeological dig site,palaeontological_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
