type,properties/@id,properties/name,properties/tourism,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/amenity,properties/created_by,properties/addr:state,properties/ele,properties/gnis:feature_id,properties/brand,properties/brand:wikidata,properties/cuisine,properties/opening_hours,properties/takeaway,properties/addr:city,properties/addr:housenumber,properties/addr:province,properties/addr:street,properties/brand:wikipedia,properties/diet:vegan,properties/diet:vegetarian,properties/indoor_seating,properties/official_name,properties/outdoor_seating,properties/smoking,properties/wheelchair,properties/contact:facebook,properties/contact:instagram,properties/phone,properties/website,properties/website:menu,properties/check_date,properties/source,properties/diet:halal,properties/diet:kosher,properties/addr:postcode,properties/payment:credit_cards,properties/payment:debit_cards,properties/addr:unit,properties/check_date:opening_hours,properties/check_date:smoking,properties/internet_access,properties/internet_access:fee,properties/not:brand:wikidata,properties/email,properties/air_conditioning,properties/delivery,properties/wikidata,properties/alt_name,properties/operator,properties/internet_access:ssid,properties/reservation,properties/contact:yelp,properties/image,properties/changing_table,properties/drive_through,properties/description,properties/height,properties/historic,properties/wikipedia,properties/bar,properties/diet:gluten_free,properties/level,properties/branch,properties/website:en,properties/website:fr,properties/toilets:wheelchair,properties/display,properties/support,properties/visibility,properties/opening_hours:signed,properties/capacity,properties/toilets,properties/brand:en,properties/brand:zh,properties/name:en,properties/name:zh,properties/shop,properties/amenity:bar,properties/payment:cash,properties/stars,properties/addr:floor,properties/toilets:access,properties/internet_access:type,properties/url,properties/indoor,properties/payment:visa,properties/direction,properties/diet:non-vegetarian,properties/note,properties/opening_hours:2025-12-21-,properties/microbrewery,properties/payment:interac,properties/check_date:currency:XBT,properties/currency:XBT,properties/payment:coinos,properties/payment:lightning,properties/payment:onchain,properties/survey:date,properties/payment:mastercard,properties/alt_name:en,properties/alt_name:vi,properties/name:vi,properties/source:location,properties/old_name,properties/highchair,properties/designation,properties/drive_in,properties/payment:american_express,properties/payment:cards,properties/payment:coins,properties/payment:contactless,properties/payment:notes,properties/short_name,properties/start_date,properties/diet:organic,properties/natural,properties/addr:country,properties/entrance,properties/payment:lightning_contactless,properties/self_service,properties/check_date:diet:vegetarian,properties/payment:apple_pay,properties/fax,properties/diet:meat,properties/name:ko,properties/bakery,properties/fixme,properties/name:fi,properties/internet,properties/brewery,properties/ref,properties/int_name,properties/diet:dairy_free,properties/diet:paleo,properties/postal_code,properties/payment:alipay,properties/payment:jcb,properties/payment:wechat,properties/contact:website,properties/diet:healthy,properties/diet:local,properties/diet:lactose_free,properties/diet:milk_tea,properties/diet:natural_foods,properties/internet_access:password,properties/opening_hours:drive_through,properties/contact:phone,properties/name:zh-Hans,properties/phone:mnemonic,properties/check_date:internet_access,properties/delivery:partner,properties/diet:chicken,properties/diet:fish,properties/diet:seafood,properties/name:fr,properties/payment:discover_card,properties/payment:visa_debit,properties/cocktails,properties/name:ja,properties/leisure,properties/language:en,properties/language:vi,properties/haunted,properties/office,properties/name:yue,properties/theme,properties/happy_hours,properties/name:yue-Hant,properties/diet:pescetarian,properties/television,properties/name:zh-Hant,properties/contact:email,properties/takeaway:covid19,properties/faces,properties/opening_hours:covid19,properties/payment:app,properties/panoramax,properties/panoramax:0,properties/panoramax:1,properties/panoramax:2,properties/toilets:fee,properties/toilets:gender_segregated,properties/toilets:wheelchair:grab_rail:foldable:left,properties/toilets:wheelchair:grab_rail:left,properties/toilets:wheelchair:grab_rail:right,properties/website:orders,properties/name:de,properties/disused:cuisine,properties/craft,properties/rooms,properties/addr:suite,properties/description:en,properties/payment:google_pay,properties/payment:square_pay,properties/pizza:style,properties/karaoke,properties/diet:omnivore,properties/building,properties/note:address_buildingnumber,properties/toilets:menstrual_products,properties/check:date,properties/drink:bubble_tea,properties/was:name,properties/drink:beer,properties/drink:coffee,properties/drink:tea,properties/drink:wine,properties/drink:espresso,properties/takeaway:website,properties/level:ref,properties/contact:youtube,properties/phone:tollfree
Feature,node/638861822,GO Canada,,Point,-123.1328565,49.2741793,node/638861822,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/638861823,inBtwn Cafe,,Point,-123.1335056,49.275078,node/638861823,cafe,,,,,,,,"Tu-Fr 08:00-16:00,Sa-Mo 09:00-16:00",,Vancouver,1625,BC,Hornby Street,,,,yes,,yes,,,,,16045680971,https://inbtwncafe.ca/,,,,,,V6Z 2M2,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/638861831,Giardino Restaurant,,Point,-123.1300681,49.2769504,node/638861831,restaurant,,,,,,,italian,Tu-Sa 17:30-11:00+,,Vancouver,1328,,Hornby Street,,,,yes,,yes,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/642902571,Starbucks,,Point,-123.1389199,49.2632231,node/642902571,cafe,,,,,Starbucks,Q37158,coffee_shop,"Mo-Fr 05:30-22:00; Sa,Su,PH 07:30-22:00",yes,,,,,en:Starbucks,,,yes,Starbucks Coffee,no,,,,,,,,23-05-2025,,,,,,,,09-01-2022,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/642902573,Blenz Coffee,,Point,-123.138333,49.2634351,node/642902573,cafe,,,,,Blenz Coffee,Q4926090,coffee_shop,Mo-Su 06:00-21:00,yes,Vancouver,2506,BC,Granville Street,,no,yes,yes,,no,no,,,,,https://www.blenz.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/644341993,Olympia Pizza,,Point,-123.1760619,49.2643413,node/644341993,restaurant,,,,,,,pizza,,,Vancouver,3205,,West Broadway,,,,,,,,,,,,,,23-05-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/644342005,East is East,,Point,-123.1727212,49.2642766,node/644342005,restaurant,,,,,,,,"Su-Th 12:00-22:00; Fr,Sa 12:00-22:30",,Vancouver,3035,,West Broadway,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/644342008,JJ Bean,,Point,-123.1702755,49.2639716,node/644342008,cafe,,,,,JJ Bean,Q111937483,coffee_shop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/644342018,Folke,,Point,-123.164402,49.2641587,node/644342018,restaurant,,,,,,,,Th-Su 17:00-22:30; Mo 17:00-21:00,,Vancouver,2585,BC,West Broadway,,only,,yes,,yes,,,,folkerestaurant,+1 236-455-6556,https://www.folkerestaurant.com/,https://www.folkerestaurant.com/menus,,,,,V6K 2E9,,,,,,,,,info@folkerestaurant.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/644342020,Thomas Haas Chocolates,,Point,-123.1633,49.264149,node/644342020,cafe,,,,,,,coffee_shop,Tu-Sa 08:00-17:30,,Vancouver,2539,BC,West Broadway,,,,yes,,yes,no,,,,+1 604 736-1848,https://www.thomashaas.com/,,,,,,V6K 2E9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/644348654,Platform 7,,Point,-123.1578526,49.2637411,node/644348654,cafe,,,,,,,,Mo-Su 07:00-19:00,,,,,,,,,yes,,yes,no,yes,,,,,,,,,,,,,,04-05-2025,,,,,,yes,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/644348666,Evelyn's Coffee and Grill,,Point,-123.1545889,49.2636867,node/644348666,cafe,,,,,,,,Mo-Fr 07:30-17:30; Sa 09:30-16:30,,Vancouver,2176,BC,West Broadway,,,,,,,,,,,-8451,https://evelynscoffeeshopvancouver.cafecityguide.website/,,,,,,V6K 2C8,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/644351081,Denny's,,Point,-123.1447692,49.2639079,node/644351081,restaurant,,,,,Denny's,Q1189695,american,Mo-Su 06:00-24:00,,Vancouver,1759,,West Broadway,en:Denny's,,,,,,,,,,,,,23-05-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/644351089,Leopold's Tavern,,Point,-123.1416759,49.2638288,node/644351089,restaurant,,,,,,,,,,Vancouver,1619,,West Broadway,,,,,,,,,,,,,,,,,,V6J 5K9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/648735254,2010 Olympic Cauldron,attraction,Point,-123.1176596,49.2893606,node/648735254,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,Q28034447,,,,,,,,,2010 Olympic Flame Cauldron,10,monument,en:2010 Winter Olympics cauldron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/649986553,Shogun,,Point,-123.1172155,49.2854893,node/649986553,restaurant,,,,,,,japanese,Mo-Fr 10:00-16:00,,Vancouver,518,BC,Hornby Street,,,yes,yes,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/651055563,Flamingo Cafe,,Point,-123.1230577,49.2794539,node/651055563,cafe,,,,,,,,Mo-We 07:00-22:00; Th 07:00-24:00; Fr 07:00-02:00; Sa 08:00-02:00; Su 08:00-00:00,,Vancouver,999,BC,Granville Street,,no,yes,yes,,yes,no,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/651057575,Banana Leaf,,Point,-123.1722925,49.26428,node/651057575,restaurant,,,,,,,malaysian,,,,3005,,West Broadway,,,,,,,,,,,-4342,https://www.bananaleaf-vancouver.com/,,23-05-2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/652955235,Cactus Club Cafe,,Point,-123.122758,49.2750892,node/652955235,restaurant,,,,,Cactus Club Cafe,Q5016149,international,Su-We 11:30-00:00; Th-Sa 11:30-01:00,yes,Vancouver,357,BC,Davie Street,,yes,yes,yes,,yes,no,yes,,,-9358,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/652955238,Analog Coffee,,Point,-123.121109,49.2757856,node/652955238,cafe,,,,,,,,Mo-Fr 07:00-20:00; Sa-Su 08:00-20:00,,Vancouver,338,BC,Helmcken Street,,yes,yes,yes,,yes,no,,,,-5614,https://www.analogcoffee.ca/,,,,,,V6B 6C5,,,,,,,,,orderdesk@analogcoffee.ca,no,,,,,,,,,yes,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/652955240,Earls,,Point,-123.1205254,49.275779,node/652955240,restaurant,,,,,Earls,Q5326525,american,"Mo-Th 11:00-24:00, Fr 11:00-01:00, Sa 10:00-01:00, Su 10:00-24:00",,Vancouver,1095,,Mainland Street,,,yes,yes,,yes,no,limited,,,,https://earls.ca/locations/yaletown/,,,,,,,,,,,,,,,,yes,,,Earls Kitchen + Bar,,,,,,,,,,,,,,,Yaletown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/652955244,The Greek by Anatoli,,Point,-123.1198664,49.2762235,node/652955244,restaurant,,,,,,,greek,"Mo-Fr 11:30-22:00+; Sa,Su 14:00-22:00+",,Vancouver,1043,BC,Mainland Street,,,,yes,,yes,no,,,,,https://thegreekbyanatoli.com/location-yaletown/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yaletown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/652955247,The Keg,,Point,-123.119369,49.2765618,node/652955247,restaurant,,,,,The Keg,Q7744066,steak_house,"Su-Th 16:00-24:00, Fr,Sa 16:00-01:30",,Vancouver,1011,,Mainland Street,,,,yes,,yes,no,,,,,https://thekeg.com/en/locations/yaletown,,,,,,,,,,03-08-2024,,,,,,yes,,,,,,yes,,,,,,,,,,,,The Keg Steakhouse + Bar Yaletown,https://thekeg.com/en/locations/yaletown,https://thekeg.com/fr/restaurants/yaletown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/652956529,Lupo,,Point,-123.1172443,49.2781583,node/652956529,restaurant,,,,,,,italian,Mo-Su 17:00-18:00+,,Vancouver,869,,Hamilton Street,,,,yes,,no,no,,,,,https://luporestaurant.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/652956533,Rosedale on Robson Suite Hotel,hotel,Point,-123.116222,49.2783489,node/652956533,,,,,,,,,,,Vancouver,838,BC,Hamilton Street,,,,,,,,,,,-10330,https://www.rosedaleonrobson.com/,,,,,,V6B 6A2,,,,,,wlan,no,,reservations@rosedaleonrobson.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/652992171,Century Plaza Hotel and Spa,hotel,Point,-123.1270521,49.2808331,node/652992171,,,,,,,,,,,Vancouver,1015,BC,Burrard Street,,,,,,,,yes,,,-1865,https://www.century-plaza.com/,,,,,,V6Z 1Y5,,,,,,wlan,no,,reserve@century-plaza.com,,,Q111392023,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/652994289,The Sutton Place Hotel,hotel,Point,-123.124276,49.282958,node/652994289,,,,,,,,,,,Vancouver,845,BC,Burrard Street,,,,,,,,yes,,,-10109,https://www.suttonplace.com/hotels/sutton-place-hotel-vancouver-van,,,,,,,,,,,,wlan,no,,,,,Q14874771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/683752561,The Boathouse Restaurant,,Point,-123.153753,49.274204,node/683752561,restaurant,,,,,,,seafood,Mo-Th 12:00-20:00; Fr 12:00-21:00; Sa 10:30-21:00; Su 10:30-20:00,,,1305,,Arbutus Street,,,no,,,,,no,,,,https://www.boathouserestaurants.ca/location/boathouse-restaurants-kitsilano,,,,,,V6J 5N2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/691132875,fiore famiglia,,Point,-123.1650598,49.2578148,node/691132875,restaurant,,,,,,,,,,,2603,,West 16th Avenue,,,,,,,,,,,,,,30-09-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/703754423,Gastown Steam Clock,attraction,Point,-123.10889,49.2843841,node/703754423,clock,,,,,,,,,,,305,,Water Street,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,Q107352564,,,,,,,,,,,monument,en:Steam clock#Gastown steam clock,,,,,,,,analog,ground,street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/703754968,Water Street Cafe,,Point,-123.109032,49.2842334,node/703754968,restaurant,,,,,,,,Mo-Fr 11:30-21:00; Sa-Su 10:00-21:00; PH 10:00-21:00,,Vancouver,300,BC,Water Street,,,,,,,,limited,,,-4124,https://www.waterstreetcafe.ca/,,,,,,V6B 1B6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/704317950,Minato Japanese Restaurant,,Point,-123.127202,49.2635812,node/704317950,restaurant,,,,,,,sushi,"Tu 16:30-23:45; We,Th 11:30-23:45; Fr 11:30-00:45; Sa 16:30-00:45",,Vancouver,1001,,West Broadway,,,,,,,,,,,-7889,https://minatosushi.ca/,,23-05-2025,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/704317958,Chef's Choice Chinese Cuisine,,Point,-123.1254837,49.263551,node/704317958,restaurant,,,,,,,chinese,"Mo-Fr 10:30-15:00,17:00-22:00; Sa,Su 10:00-15:00,17:00-22:00",,Vancouver,955,BC,West Broadway,,,,yes,,no,no,,,,-2359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/704317960,Cactus Club Cafe,,Point,-123.117312,49.2634241,node/704317960,restaurant,,,,,Cactus Club Cafe,Q5016149,international,,,Vancouver,575,BC,West Broadway,,,,yes,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/704317961,Tim Hortons,,Point,-123.1233898,49.2635122,node/704317961,cafe,,,,,Tim Hortons,Q175106,coffee_shop,,yes,,,,,en:Tim Hortons,,,yes,,no,no,yes,,,,,,,,,,,,,,29-09-2022,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/704317976,Royal Seoul House,,Point,-123.13186,49.263683,node/704317976,restaurant,,,,,,,korean,,,Vancouver,1215,,West Broadway,,,,,,,,,,,-10343,,,,,,,V6H 1G7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/704317980,Menya Raizo,,Point,-123.1130715,49.2633439,node/704317980,restaurant,,,,,,,japanese,Mo-Su 11:00-19:00,,Vancouver,401,BC,West Broadway,,,,yes,,no,no,,,,,http://www.menyaramen.com/,,,,,,V5Y 1R4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/705752894,Sandy La Chinese Restaurant,,Point,-123.0656861,49.2370452,node/705752894,restaurant,,,,,,,chinese,Mo-Su 17:00-03:00,,Vancouver,5257,,Victoria Drive,,,,,,,,,,,,,,,,,,V5P 3V4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
