type,properties/@id,properties/amenity,properties/name,properties/source,geometry/type,geometry/coordinates/0,geometry/coordinates/1,id,properties/tourism,properties/opening_hours,properties/stars,properties/AND_a_nosr_p,properties/website,properties/fixme,properties/created_by,properties/check_date,properties/addr:city,properties/addr:postcode,properties/addr:street,properties/cuisine,properties/phone,properties/name:en,properties/name:es,properties/name:pt,properties/brand,properties/brand:wikidata,properties/takeaway,properties/historic,properties/wikidata,properties/wikimedia_commons,properties/wikipedia,properties/place,properties/panoramax,properties/addr:housename,properties/smoking,properties/addr:housenumber,properties/url,properties/addr:district,properties/diet:healthy,properties/addr:country,properties/addr:place,properties/contact:email,properties/phone2,properties/diet:vegetarian,properties/outdoor_seating,properties/brand:wikipedia,properties/contact:instagram,properties/note,properties/alt_name,properties/internet_access,properties/wifi,properties/toilets:wheelchair,properties/wheelchair,properties/drive_in,properties/delivery,properties/air_conditioning,properties/indoor_seating,properties/internet_access:fee,properties/level,properties/service:electricity,properties/diet:lacto_vegetarian,properties/name:hi,properties/name:ma,properties/addr:suburb,properties/changing_table,properties/toilets:access,properties/operator,properties/diet:non-vegetarian,properties/brand:pa,properties/brand:ur,properties/name:pa,properties/name:ur,properties/official_name,properties/official_name:pa,properties/official_name:ur,properties/denomination,properties/religion,properties/start_date,properties/brand:ks,properties/name:ks,properties/capacity,properties/opening_hours:covid19,properties/check_date:opening_hours,properties/building,properties/addr:state,properties/entrance,properties/contact:phone,properties/bar,properties/description,properties/branch,properties/email,properties/panoramax:0,properties/panoramax:1,properties/panoramax:2,properties/payment:cards,properties/payment:cash,properties/payment:qr_code,properties/old_name,properties/reservation,properties/access,properties/amenity_1,properties/shop,properties/name:ru,properties/name:gu,properties/toilets,properties/contact:facebook,properties/contact:tripadvisor,properties/contact:twitter,properties/contact:website,properties/diet:meat,properties/beds,properties/rooms,properties/name:mr,properties/self_service,properties/name:fr,properties/diet:vegan,properties/payment:credit_cards,properties/payment:debit_cards,properties/power_supply,properties/website:menu,properties/name:ar,properties/name:km,properties/addr:unit,properties/name:ml,properties/contact:mobile,properties/mobile,properties/diet:chicken,properties/diet:seafood,properties/seats,properties/tables,properties/name:nl,properties/diet:jain,properties/diet:gluten_free,properties/food,properties/brewery,properties/fax,properties/internet_access:ssid,properties/payment:mastercard,properties/diet:jain_vegetarian,properties/currency:BCH,properties/operator:hi,properties/diet:halal,properties/addr:neighbourhood,properties/contact:website:menu,properties/price,properties/payment:google_pay,properties/private,properties/diet:lactose_free,properties/image:menu,properties/image:menu:0,properties/image:menu:1,properties/image:menu:2,properties/image:menu:3,properties/image:menu:4,properties/image:menu:5,properties/image:menu:6,properties/opening_hours:signed,properties/payment:upi,properties/theme,properties/timing,properties/addr:full,properties/addr:subdistrict,properties/drive_through,properties/handwashing:soap,properties/highchair,properties/payment:app,properties/payment:cheque,properties/payment:coins,properties/payment:contactless,properties/payment:visa,properties/payment:visa_debit,properties/toilets:disposal,properties/toilets:fee,properties/toilets:gender_segregated,properties/toilets:hands_drying,properties/toilets:handwashing,properties/toilets:paper_supplied,properties/toilets:position,properties/diet:local,properties/currency:XBT,properties/payment:lightning,properties/payment:lightning_contactless,properties/payment:onchain,properties/survey:date,properties/loc_name,properties/diet:organic,properties/parking,properties/taxi,properties/microbrewery,properties/baby_feeding,properties/opening_hours:kitchen,properties/addr:floor,properties/diet:fish,properties/check_date:currency:XBT,properties/brand:website,properties/reusable_packaging:accept,properties/indoor,properties/diet:non-halal,properties/diet:sugar_free,properties/cafe
Feature,node/3289573073,restaurant,Hotel Ravi Pure Veg,,Point,72.8709793,19.0747496,node/3289573073,,,,,,,,,,,,South_Indian,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3290997483,cafe,Marina,,Point,72.8320493,18.9189746,node/3290997483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3292389820,restaurant,Kinoo's Cottage,,Point,72.814132,19.1293583,node/3292389820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3293516347,cafe,Starbucks,,Point,72.8309285,19.141731,node/3293516347,,,,,,,,,,,,coffee_shop,,,,,Starbucks,Q37158,yes,,,,,,,,,,,,,,,,,,,en:Starbucks,,,,,,,,,,,,,,,,,,,,,,,ਸਟਾਰਬਕਸ,اسٹاربکس,ਸਟਾਰਬਕਸ,اسٹاربکس,Starbucks Coffee,ਸਟਾਰਬਕਸ ਕੌਫੀ,اسٹاربکس کافی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3306535080,cafe,Ice Cream Works,,Point,72.8147495,18.9546257,node/3306535080,,,,,,,,,,,,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3306535108,restaurant,Sahakari Bhandar,,Point,72.8318581,18.9245845,node/3306535108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3313013691,restaurant,Domminos,,Point,72.8281217,18.9416893,node/3313013691,,,,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3313013696,restaurant,,,Point,72.8341346,18.9549763,node/3313013696,,,,,,,,,,,,indian,,Hindustan Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3358915248,restaurant,Basil,,Point,72.8532985,19.1095312,node/3358915248,,Mo-Su 08:00-18:00,,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3366103245,restaurant,Liberty,,Point,72.8275431,18.9415002,node/3366103245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3366103247,restaurant,Shreeji Sagar,,Point,72.827575,18.9414618,node/3366103247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3366405791,cafe,Kala Ghoda Cafe,,Point,72.8323116,18.928482,node/3366405791,,08:00-23:45,,,https://kgcafe.in/,,,,Mumbai,400001,Rope Walk Street,cafe;wine_bar,+91 22 2265 0195,,,,,,yes,,,,,,,,outside,10,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,85,08:00 to 23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3366405792,restaurant,La Folie,,Point,72.8324143,18.9285235,node/3366405792,,,,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3366415293,restaurant,Mamagoto,,Point,72.8323316,18.928798,node/3366415293,,,,,,,,,,,,asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3366416123,restaurant,Nico Bombay,,Point,72.8339813,18.9287859,node/3366416123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3366422124,restaurant,Ayub's,,Point,72.8328878,18.9282162,node/3366422124,,,,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3366422125,restaurant,Carter's Blue,,Point,72.8333622,18.9282794,node/3366422125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3366427603,restaurant,Nutcracker,,Point,72.8336264,18.9283524,node/3366427603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3417207117,cafe,the yoga house,,Point,72.8247137,19.0657265,node/3417207117,,,,,,,,,,,,regional organic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3483943994,cafe,Tea Ville Cafe,,Point,72.9007064,19.0559886,node/3483943994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3484968657,cafe,Cafe Coffee Day,,Point,72.8726793,19.2088278,node/3484968657,,,,,,,,,Mumbai,,"Thakur Cinema, Thakur Village",coffee_shop,,,,,Cafe Coffee Day,Q5017235,yes,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3518703303,,Holiday Inn International Hotel,,Point,72.8872771,19.1030238,node/3518703303,hotel,,,,,,,,Mumbai,400076,Baji Pasalkar Marg (Saki Vihar Road),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3524664707,cafe,"Pondichery Cafe, Sofitel Hotel",,Point,72.8689535,19.0678286,node/3524664707,,,,,,,,,Mumbai,400051,Bandra Kurla Complex Road,regional,,,,,,,,,,,,,,,,C 57,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3529545078,restaurant,Shubalaxmi,,Point,72.9098383,19.0460553,node/3529545078,hotel,"Mo-Su,PH 09:00-23:00",,,,,,,,400088,Sion Trombay Road,,,,,,,,,,,,,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15-06-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3529566936,restaurant,GULAM MOHHAMED SHUBRATI BUILDING;suleman usman mithiwala,,Point,72.8769645,19.0621078,node/3529566936,,,,,,,,,MUMBAI,400070,A H Wadia Marg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3529577459,restaurant,Sakil Hotel,,Point,72.9208752,19.068542,node/3529577459,,,,,,,,,MUMBAI,400043,market road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3530903071,,triveni bar,,Point,72.887152,19.0573437,node/3530903071,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3532119179,restaurant,Sheetal Restaurant,,Point,72.8823854,19.0647322,node/3532119179,,,,,,,,,,,,,,Sheetal Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3532120654,restaurant,cafe nar restarunt,,Point,72.8818866,19.064423,node/3532120654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3532210535,restaurant,sawali hotel,,Point,72.8828264,19.0630215,node/3532210535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,only,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3534566632,restaurant,Metro,,Point,72.8727812,19.0604661,node/3534566632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3534581278,,maharana hotel,,Point,72.8953351,19.053754,node/3534581278,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3534647915,restaurant,a1 restaurant,,Point,72.9220712,19.0628452,node/3534647915,,,,,,,,,mumbai,400043,mohmmad road,regional,,,,,,,only,,,,,,,,no,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3554059493,restaurant,Madras cafe,,Point,72.9352402,19.1454647,node/3554059493,,,,,,,,,,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3587156841,restaurant,Bharang Hotel,,Point,72.9305834,19.1299442,node/3587156841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3602878176,restaurant,Mehman Nawazi,,Point,72.9088668,19.1112209,node/3602878176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3602878832,restaurant,BREEZE RESTAURANT,,Point,72.9087755,19.1119266,node/3602878832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3606640948,restaurant,Me So Happy,,Point,72.8338775,19.0712279,node/3606640948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3630342040,restaurant,Gettogether,,Point,72.8257708,19.1287104,node/3630342040,,,,,,,,05-11-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3636812246,restaurant,Bhakari Ghar,,Point,72.9114295,19.087102,node/3636812246,,,,,,,,,,400075,Ram Narayan Narkar marg,indian,,,,,,,yes,,,,,,,,,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MH,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3645808418,cafe,Starbucks,,Point,72.8272596,19.0505393,node/3645808418,,Mo-Su 07:00-01:00,,,,,,,Mumbai,400050,Chapel Road,coffee_shop,,,,,Starbucks,Q37158,yes,,,,,,,,,,,,,,,,,,,en:Starbucks,,,,,,,,,,,,,,,,,,,,,,,ਸਟਾਰਬਕਸ,اسٹاربکس,ਸਟਾਰਬਕਸ,اسٹاربکس,Starbucks Coffee,ਸਟਾਰਬਕਸ ਕੌਫੀ,اسٹاربکس کافی,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3687744159,restaurant,Swades,,Point,72.818126,19.1298351,node/3687744159,,,,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3766892222,restaurant,Sagar,,Point,72.8534097,19.1094692,node/3766892222,,Mo-Su 09:00-09:00,,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3766895231,restaurant,Hotel Benarsi,,Point,72.8533513,19.1094882,node/3766895231,,,,,,,,,,,,indian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3771463609,restaurant,Mamagoto,,Point,72.8339783,19.1406213,node/3771463609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3773905704,restaurant,Avenue Hotel,,Point,72.8660843,19.2072751,node/3773905704,,,,,,,,,,,,,,,,,,,no,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3773909936,restaurant,UFO revolving resturant,,Point,72.8674921,19.2118884,node/3773909936,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,node/3790273562,restaurant,Apoorva,,Point,72.8344022,18.9331984,node/3790273562,,,,,,,,,,,,seafood,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
